SNP_A-2307755,0.000460643
SNP_A-2088422,0.000282243
SNP_A-1926274,0.000631889
SNP_A-2194519,0.000538619
SNP_A-1802997,0.000893761
SNP_A-2262373,0.000687557
SNP_A-1987469,0.000743608
SNP_A-2131158,0.000841875
SNP_A-4231900,0.000838776
SNP_A-4218175,0.000593101
SNP_A-2163058,0.000285676
SNP_A-2032605,0.000943091
SNP_A-2055473,0.000581079
SNP_A-4287336,0.000519669
SNP_A-2194415,5.08E-05
SNP_A-4277272,0.000176069
SNP_A-1790893,0.000704906
SNP_A-4212184,0.000318354
SNP_A-4266155,0.000793462
SNP_A-1928944,0.000336144
SNP_A-1988859,0.00075739
SNP_A-2201365,0.000648776
SNP_A-1990569,0.000671775
SNP_A-4266483,0.00070207
SNP_A-4254924,0.000737351
SNP_A-2151143,0.000946114
SNP_A-4304648,0.000779957
SNP_A-2222442,8.81E-05
SNP_A-2253841,9.28E-05
SNP_A-2050679,8.60E-05
SNP_A-2074266,0.000488617
SNP_A-2181540,0.000465054
SNP_A-1823309,0.000133619
SNP_A-1946244,0.000811128
SNP_A-2290957,0.000941583
SNP_A-4286182,0.000561649
SNP_A-1894360,0.000485061
SNP_A-2303838,0.00065935
SNP_A-4258839,0.000510059
SNP_A-2033459,0.000882829
SNP_A-1868994,0.000783007
SNP_A-2261783,0.000411582
SNP_A-2116460,0.000606858
SNP_A-4289260,0.000678603
SNP_A-2171726,0.000630035
SNP_A-1885044,0.000653831
SNP_A-2052155,0.000653831
SNP_A-1958687,0.000720465
SNP_A-1844553,0.000771582
SNP_A-2196675,0.000128245
SNP_A-2058626,9.64E-05
SNP_A-4291042,0.000107926
SNP_A-2043099,0.000100093
SNP_A-1993395,0.000180675
SNP_A-1829440,0.00064206
SNP_A-4300431,0.000320534
SNP_A-1785192,0.000959061
SNP_A-2071740,0.000921292
SNP_A-1798937,0.000872406
SNP_A-4213135,0.000332521
SNP_A-2096441,0.00028368
SNP_A-2250468,0.000821156
SNP_A-4246611,0.000750803
SNP_A-2204938,0.000625557
SNP_A-2164197,0.00090969
SNP_A-4283014,0.000587599
SNP_A-2216878,0.00048646
SNP_A-4277903,0.000469189
SNP_A-1811645,0.000609649
SNP_A-1800032,0.000614894
SNP_A-2013763,0.000720596
SNP_A-4267193,0.000911085
SNP_A-1958234,0.000948519
SNP_A-2174150,0.000996329
SNP_A-4259546,0.000984238
SNP_A-2271003,0.00053368
SNP_A-2028973,0.00010992
SNP_A-1782327,0.000825944
SNP_A-1995624,0.000173999
SNP_A-2064331,0.000639236
SNP_A-2051014,0.00022784
SNP_A-1843199,6.13E-05
SNP_A-2112104,0.000603526
SNP_A-2195806,0.00065321
SNP_A-2226453,0.000176261
SNP_A-4244659,0.000321695
SNP_A-4271064,0.000401246
SNP_A-2014335,0.000375097
SNP_A-4296708,0.000481941
SNP_A-4267562,0.000480965
SNP_A-4217645,0.000870505
SNP_A-1820949,0.000989808
SNP_A-4290163,0.000513026
SNP_A-2169751,0.000842511
SNP_A-2234613,0.000951347
SNP_A-1997335,0.000945629
SNP_A-1997462,0.0005177
SNP_A-4270044,0.000316082
SNP_A-2305848,0.000149459
SNP_A-1868856,0.000908605
SNP_A-1875989,0.000867647
SNP_A-4285619,0.000699651
SNP_A-2282223,0.000222164
SNP_A-4304804,0.000556245
SNP_A-1922610,0.000940701
SNP_A-1992859,0.000972489
SNP_A-1861806,0.000834197
SNP_A-4193464,0.000889671
SNP_A-1839101,0.000583656
SNP_A-1819064,0.000585818
SNP_A-1995688,0.00089122
SNP_A-2152709,0.000851257
SNP_A-1841121,0.000401176
SNP_A-4296102,0.000411662
SNP_A-1998966,0.000219052
SNP_A-4260854,0.000192118
SNP_A-1998971,0.000448193
SNP_A-1876434,0.000321735
SNP_A-4268163,0.000231457
SNP_A-4284402,0.000702553
SNP_A-1804280,0.00027693
SNP_A-2003228,0.000551245
SNP_A-4194286,0.000981514
SNP_A-4293078,0.000387866
SNP_A-2246362,0.00038827
SNP_A-2115603,0.000379524
SNP_A-2004860,0.000567915
SNP_A-4194877,0.000562117
SNP_A-1863467,0.000503921
SNP_A-2006016,0.000864867
SNP_A-1954144,0.000349207
SNP_A-2024462,0.000842021
SNP_A-1780367,0.000431123
SNP_A-2006609,0.000997527
SNP_A-1921649,0.000823722
SNP_A-1811224,0.000508817
SNP_A-4254410,0.000632487
SNP_A-2244492,0.000856955
SNP_A-4300998,0.000530395
SNP_A-2001712,0.00097344
SNP_A-4269191,0.000784831
SNP_A-1827103,0.000366791
SNP_A-4200436,0.000294224
SNP_A-4280009,0.000950419
SNP_A-1888834,0.000158353
SNP_A-2309593,0.000891481
SNP_A-2011193,0.000765322
SNP_A-1797132,0.000980448
SNP_A-4226303,0.000934032
SNP_A-2248904,0.000570856
SNP_A-4295856,0.000205851
SNP_A-1786752,0.000339374
SNP_A-2282886,0.000200116
SNP_A-2229702,0.000306958
SNP_A-1918775,0.000367262
SNP_A-2064513,0.000340272
SNP_A-1787808,0.000802388
SNP_A-2024717,0.000588062
SNP_A-1782278,0.000299414
SNP_A-1852504,9.36E-05
SNP_A-2065409,0.000411362
SNP_A-4293170,0.00035744
SNP_A-2276505,0.000321772
SNP_A-2247030,0.00010128
SNP_A-4245337,0.000983618
SNP_A-1952004,0.000661124
SNP_A-2059204,0.000674206
SNP_A-1957638,0.000224782
SNP_A-2177513,0.000136108
SNP_A-2066635,0.000285896
SNP_A-2081010,0.000994894
SNP_A-2237723,3.63E-05
SNP_A-2196978,6.24E-05
SNP_A-2259453,0.000359856
SNP_A-2110058,1.78E-05
SNP_A-2003059,0.000265903
SNP_A-2003060,1.61E-05
SNP_A-2160803,0.00027792
SNP_A-1805212,0.000385166
SNP_A-2209385,0.000266806
SNP_A-1814651,0.000296491
SNP_A-2306518,0.000387646
SNP_A-2207829,0.000401246
SNP_A-2213266,0.000414938
SNP_A-2123364,0.000864682
SNP_A-2129090,0.000827821
SNP_A-1787682,0.000815038
SNP_A-4199192,0.000772999
SNP_A-4227398,0.000170303
SNP_A-2085276,0.000104599
SNP_A-2164877,0.000394889
SNP_A-2312544,0.000444123
SNP_A-2257751,0.000411799
SNP_A-2078809,0.000691514
SNP_A-1808240,8.86E-05
SNP_A-1865303,0.000105506
SNP_A-2045702,0.000898223
SNP_A-2214196,0.000846792
SNP_A-2096785,0.000220847
SNP_A-2186404,3.16E-05
SNP_A-1848524,0.000844394
SNP_A-2199549,0.00048234
SNP_A-2136589,0.000550491
SNP_A-2214138,0.000796938
SNP_A-2025696,0.000739118
SNP_A-2066453,0.000551937
SNP_A-2208826,0.000745345
SNP_A-2104535,0.000878636
SNP_A-2129171,6.51E-05
SNP_A-2271165,0.000180679
SNP_A-4294680,0.000998792
SNP_A-1901574,0.000896425
SNP_A-1895710,0.000728442
SNP_A-2308758,5.33E-05
SNP_A-1938945,6.92E-05
SNP_A-4234113,0.000614945
SNP_A-4294684,7.74E-05
SNP_A-2192874,0.000993468
SNP_A-2226676,0.000606626
SNP_A-4294686,0.000742408
SNP_A-2251154,0.000387671
SNP_A-2272591,0.000467464
SNP_A-1889791,0.000229295
SNP_A-2226234,0.000164418
SNP_A-2233802,0.000264831
SNP_A-4245053,0.000652627
SNP_A-2094362,0.000644579
SNP_A-1934013,0.000358364
SNP_A-2043527,0.000470421
SNP_A-4237289,0.000429561
SNP_A-2291314,9.21E-05
SNP_A-2204194,0.000845373
SNP_A-2053707,0.000451265
SNP_A-1951311,0.000887273
SNP_A-1861399,0.000875165
SNP_A-2284977,0.000710017
SNP_A-2307270,0.000747395
SNP_A-2264447,0.000278285
SNP_A-2084255,0.000411324
SNP_A-4301452,0.000170544
SNP_A-1866265,0.000165773
SNP_A-2054974,0.000362054
SNP_A-4255454,0.000624193
SNP_A-2134684,0.000635812
SNP_A-2133556,0.000230246
SNP_A-4292550,0.000521728
SNP_A-4301583,0.000368334
SNP_A-1885161,0.000492125
SNP_A-1912575,0.000874684
SNP_A-2306435,0.000951687
SNP_A-1818720,0.000941128
SNP_A-2273518,0.000329563
SNP_A-2120514,0.000935299
SNP_A-1830635,0.000332399
SNP_A-4297312,0.000826223
SNP_A-1814020,0.000726518
SNP_A-4253752,0.000858888
SNP_A-4236742,8.16E-05
SNP_A-2286745,0.000434547
SNP_A-1950983,0.000607454
SNP_A-1910397,0.000424186
SNP_A-1900292,0.000731826
SNP_A-2300902,0.000114251
SNP_A-2260103,0.000905308
SNP_A-4271550,0.000859958
SNP_A-2004908,0.00056495
SNP_A-4246533,0.000863774
SNP_A-4196100,0.000369086
SNP_A-4214431,0.000375747
SNP_A-2148198,0.000266949
SNP_A-2157456,0.000741807
SNP_A-2172830,0.000479768
SNP_A-2027105,0.000481188
SNP_A-1865950,0.000835767
SNP_A-1788614,0.000446777
SNP_A-4273282,0.000357336
SNP_A-4234386,0.000137372
SNP_A-2097916,6.96E-05
SNP_A-2228326,0.000803461
SNP_A-2292313,0.000351899
SNP_A-1949481,0.000613713
SNP_A-4288022,0.000665633
SNP_A-4234440,0.000518495
SNP_A-4197990,0.000725289
SNP_A-4231616,0.000327322
SNP_A-1958502,0.000718892
SNP_A-1919139,0.000740022
SNP_A-4197881,0.000542696
SNP_A-4202640,0.000829322
SNP_A-2088054,0.000247497
SNP_A-2099368,0.000601952
SNP_A-2235475,0.000484283
SNP_A-2207298,0.000650825
SNP_A-4301545,6.45E-05
SNP_A-1961657,0.000440252
SNP_A-2035014,0.000360053
SNP_A-2043872,0.000235369
SNP_A-1949455,0.000859609
SNP_A-1951517,0.000400111
SNP_A-1859009,0.00080597
SNP_A-2255532,0.000981827
SNP_A-2258821,0.000816889
SNP_A-4291934,0.000385072
SNP_A-4289340,0.000377494
SNP_A-2007439,0.000440851
SNP_A-2138965,0.000905663
SNP_A-2044973,0.00035707
SNP_A-2108576,0.000795392
SNP_A-2018647,0.000698246
SNP_A-1970180,0.000249108
SNP_A-4253585,0.000264666
SNP_A-4300615,0.000878602
SNP_A-1958703,0.000914583
SNP_A-2240392,0.00099388
